Unnamed: 0,drug_a_name,drug_b_name,cell,synergy,drug1_db,drug2_db
DEXAMETHASONE_LAPATINIB_MDAMB436,DEXAMETHASONE,LAPATINIB,MDAMB436,-9.543124494,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_NCIH1650,DEXAMETHASONE,LAPATINIB,NCIH1650,29.08798755,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_NCIH2122,DEXAMETHASONE,LAPATINIB,NCIH2122,32.69391907,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_NCIH23,DEXAMETHASONE,LAPATINIB,NCIH23,5.871082111,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_NCIH460,DEXAMETHASONE,LAPATINIB,NCIH460,-16.75533239,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_NCIH520,DEXAMETHASONE,LAPATINIB,NCIH520,3.779415388,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_OV90,DEXAMETHASONE,LAPATINIB,OV90,-17.45420697,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_RKO,DEXAMETHASONE,LAPATINIB,RKO,-10.0183544,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_RPMI7951,DEXAMETHASONE,LAPATINIB,RPMI7951,-42.24253708,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_SKMEL30,DEXAMETHASONE,LAPATINIB,SKMEL30,-4.610490963,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_SKMES1,DEXAMETHASONE,LAPATINIB,SKMES1,15.56425173,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_SKOV3,DEXAMETHASONE,LAPATINIB,SKOV3,42.19924568,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_SW620,DEXAMETHASONE,LAPATINIB,SW620,-4.669340809,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_SW837,DEXAMETHASONE,LAPATINIB,SW837,14.40738265,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_T47D,DEXAMETHASONE,LAPATINIB,T47D,-44.21924557,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_UACC62,DEXAMETHASONE,LAPATINIB,UACC62,-6.612425733,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_VCAP,DEXAMETHASONE,LAPATINIB,VCAP,-29.52280562,DB01234,DB01259
DEXAMETHASONE_LAPATINIB_ZR751,DEXAMETHASONE,LAPATINIB,ZR751,34.22696236,DB01234,DB01259
DEXAMETHASONE_SORAFENIB_A2058,DEXAMETHASONE,SORAFENIB,A2058,11.61901571,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_A2780,DEXAMETHASONE,SORAFENIB,A2780,-0.5703148,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_A375,DEXAMETHASONE,SORAFENIB,A375,15.86655273,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_CAOV3,DEXAMETHASONE,SORAFENIB,CAOV3,24.47714374,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_DLD1,DEXAMETHASONE,SORAFENIB,DLD1,14.05008888,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_ES2,DEXAMETHASONE,SORAFENIB,ES2,5.951390891,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_HCT116,DEXAMETHASONE,SORAFENIB,HCT116,6.525992777,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_HT144,DEXAMETHASONE,SORAFENIB,HT144,-0.354756851,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_HT29,DEXAMETHASONE,SORAFENIB,HT29,4.298111837,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_KPL1,DEXAMETHASONE,SORAFENIB,KPL1,7.102119068,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_LOVO,DEXAMETHASONE,SORAFENIB,LOVO,5.380538143,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_MDAMB436,DEXAMETHASONE,SORAFENIB,MDAMB436,1.852874089,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_NCIH1650,DEXAMETHASONE,SORAFENIB,NCIH1650,4.103591518,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_NCIH2122,DEXAMETHASONE,SORAFENIB,NCIH2122,3.444270173,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_NCIH23,DEXAMETHASONE,SORAFENIB,NCIH23,7.666184065,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_NCIH460,DEXAMETHASONE,SORAFENIB,NCIH460,10.88632389,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_NCIH520,DEXAMETHASONE,SORAFENIB,NCIH520,10.80175484,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_OV90,DEXAMETHASONE,SORAFENIB,OV90,2.447515705,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_RKO,DEXAMETHASONE,SORAFENIB,RKO,4.956578164,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_RPMI7951,DEXAMETHASONE,SORAFENIB,RPMI7951,-0.696006645,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_SKMEL30,DEXAMETHASONE,SORAFENIB,SKMEL30,8.158212698,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_SKMES1,DEXAMETHASONE,SORAFENIB,SKMES1,11.10224155,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_SKOV3,DEXAMETHASONE,SORAFENIB,SKOV3,10.19483598,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_SW620,DEXAMETHASONE,SORAFENIB,SW620,4.937039033,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_SW837,DEXAMETHASONE,SORAFENIB,SW837,0.377026601,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_T47D,DEXAMETHASONE,SORAFENIB,T47D,9.223386018,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_UACC62,DEXAMETHASONE,SORAFENIB,UACC62,9.746837644,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_VCAP,DEXAMETHASONE,SORAFENIB,VCAP,-10.39016133,DB01234,DB00398
DEXAMETHASONE_SORAFENIB_ZR751,DEXAMETHASONE,SORAFENIB,ZR751,-17.40228488,DB01234,DB00398
DEXAMETHASONE_SUNITINIB_A2058,DEXAMETHASONE,SUNITINIB,A2058,9.02650146,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_A2780,DEXAMETHASONE,SUNITINIB,A2780,0.654091661,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_A375,DEXAMETHASONE,SUNITINIB,A375,20.16357105,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_CAOV3,DEXAMETHASONE,SUNITINIB,CAOV3,14.28566063,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_DLD1,DEXAMETHASONE,SUNITINIB,DLD1,12.51366088,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_ES2,DEXAMETHASONE,SUNITINIB,ES2,4.200423137,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_HCT116,DEXAMETHASONE,SUNITINIB,HCT116,7.722811564,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_HT144,DEXAMETHASONE,SUNITINIB,HT144,0.881583908,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_HT29,DEXAMETHASONE,SUNITINIB,HT29,9.398603455,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_KPL1,DEXAMETHASONE,SUNITINIB,KPL1,22.5183179,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_LOVO,DEXAMETHASONE,SUNITINIB,LOVO,10.87418112,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_MDAMB436,DEXAMETHASONE,SUNITINIB,MDAMB436,3.613653009,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_NCIH1650,DEXAMETHASONE,SUNITINIB,NCIH1650,16.64263172,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_NCIH2122,DEXAMETHASONE,SUNITINIB,NCIH2122,14.80396177,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_NCIH23,DEXAMETHASONE,SUNITINIB,NCIH23,7.642834623,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_NCIH460,DEXAMETHASONE,SUNITINIB,NCIH460,6.538523478,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_NCIH520,DEXAMETHASONE,SUNITINIB,NCIH520,13.9395735,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_OV90,DEXAMETHASONE,SUNITINIB,OV90,5.995643696,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_RKO,DEXAMETHASONE,SUNITINIB,RKO,5.347746375,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_RPMI7951,DEXAMETHASONE,SUNITINIB,RPMI7951,-6.838311808,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_SKMEL30,DEXAMETHASONE,SUNITINIB,SKMEL30,8.352167866,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_SKMES1,DEXAMETHASONE,SUNITINIB,SKMES1,33.92197951,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_SKOV3,DEXAMETHASONE,SUNITINIB,SKOV3,27.84233779,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_SW620,DEXAMETHASONE,SUNITINIB,SW620,3.773114349,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_SW837,DEXAMETHASONE,SUNITINIB,SW837,-1.857958757,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_T47D,DEXAMETHASONE,SUNITINIB,T47D,0.642971401,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_UACC62,DEXAMETHASONE,SUNITINIB,UACC62,17.22275819,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_VCAP,DEXAMETHASONE,SUNITINIB,VCAP,3.404617819,DB01234,DB01268
DEXAMETHASONE_SUNITINIB_ZR751,DEXAMETHASONE,SUNITINIB,ZR751,8.944344075,DB01234,DB01268
DEXAMETHASONE_ZOLINZA_A2058,DEXAMETHASONE,ZOLINZA,A2058,-12.44071418,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_A2780,DEXAMETHASONE,ZOLINZA,A2780,5.659934802,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_A375,DEXAMETHASONE,ZOLINZA,A375,10.96468678,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_CAOV3,DEXAMETHASONE,ZOLINZA,CAOV3,21.11872937,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_DLD1,DEXAMETHASONE,ZOLINZA,DLD1,13.77443149,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_ES2,DEXAMETHASONE,ZOLINZA,ES2,-3.740107406,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_HCT116,DEXAMETHASONE,ZOLINZA,HCT116,3.345527975,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_HT144,DEXAMETHASONE,ZOLINZA,HT144,-7.229792766,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_HT29,DEXAMETHASONE,ZOLINZA,HT29,14.43658235,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_KPL1,DEXAMETHASONE,ZOLINZA,KPL1,4.880187169,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_LOVO,DEXAMETHASONE,ZOLINZA,LOVO,15.14782236,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_MDAMB436,DEXAMETHASONE,ZOLINZA,MDAMB436,1.586979604,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_NCIH1650,DEXAMETHASONE,ZOLINZA,NCIH1650,14.9523124,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_NCIH2122,DEXAMETHASONE,ZOLINZA,NCIH2122,4.983586636,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_NCIH23,DEXAMETHASONE,ZOLINZA,NCIH23,3.372589408,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_NCIH460,DEXAMETHASONE,ZOLINZA,NCIH460,6.119034351,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_NCIH520,DEXAMETHASONE,ZOLINZA,NCIH520,2.108457821,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_OV90,DEXAMETHASONE,ZOLINZA,OV90,3.628838738,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_RKO,DEXAMETHASONE,ZOLINZA,RKO,10.74608128,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_RPMI7951,DEXAMETHASONE,ZOLINZA,RPMI7951,-11.631194,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_SKMEL30,DEXAMETHASONE,ZOLINZA,SKMEL30,14.53281206,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_SKMES1,DEXAMETHASONE,ZOLINZA,SKMES1,9.333971043,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_SKOV3,DEXAMETHASONE,ZOLINZA,SKOV3,9.380735959,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_SW620,DEXAMETHASONE,ZOLINZA,SW620,8.657860878,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_SW837,DEXAMETHASONE,ZOLINZA,SW837,2.546548673,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_T47D,DEXAMETHASONE,ZOLINZA,T47D,-2.057246501,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_UACC62,DEXAMETHASONE,ZOLINZA,UACC62,12.22720811,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_VCAP,DEXAMETHASONE,ZOLINZA,VCAP,6.495242192,DB01234,DB02546
DEXAMETHASONE_ZOLINZA_ZR751,DEXAMETHASONE,ZOLINZA,ZR751,5.571742766,DB01234,DB02546
DOXORUBICIN_ABT-888_A2058,DOXORUBICIN,ABT-888,A2058,-7.85025899,DB00997,DB07232
DOXORUBICIN_ABT-888_A2780,DOXORUBICIN,ABT-888,A2780,10.10585397,DB00997,DB07232
DOXORUBICIN_ABT-888_A375,DOXORUBICIN,ABT-888,A375,8.469819782,DB00997,DB07232
DOXORUBICIN_ABT-888_CAOV3,DOXORUBICIN,ABT-888,CAOV3,9.125581064,DB00997,DB07232
DOXORUBICIN_ABT-888_DLD1,DOXORUBICIN,ABT-888,DLD1,-3.363130747,DB00997,DB07232
DOXORUBICIN_ABT-888_ES2,DOXORUBICIN,ABT-888,ES2,12.82547444,DB00997,DB07232
DOXORUBICIN_ABT-888_HCT116,DOXORUBICIN,ABT-888,HCT116,5.968013828,DB00997,DB07232
DOXORUBICIN_ABT-888_HT144,DOXORUBICIN,ABT-888,HT144,6.432351526,DB00997,DB07232
DOXORUBICIN_ABT-888_HT29,DOXORUBICIN,ABT-888,HT29,9.970970163,DB00997,DB07232
DOXORUBICIN_ABT-888_KPL1,DOXORUBICIN,ABT-888,KPL1,-2.153656109,DB00997,DB07232
DOXORUBICIN_ABT-888_LOVO,DOXORUBICIN,ABT-888,LOVO,4.940928364,DB00997,DB07232
DOXORUBICIN_ABT-888_MDAMB436,DOXORUBICIN,ABT-888,MDAMB436,0.36798677,DB00997,DB07232
DOXORUBICIN_ABT-888_NCIH1650,DOXORUBICIN,ABT-888,NCIH1650,0.089067532,DB00997,DB07232
DOXORUBICIN_ABT-888_NCIH2122,DOXORUBICIN,ABT-888,NCIH2122,-6.20889926,DB00997,DB07232
DOXORUBICIN_ABT-888_NCIH23,DOXORUBICIN,ABT-888,NCIH23,-1.066014263,DB00997,DB07232
DOXORUBICIN_ABT-888_NCIH460,DOXORUBICIN,ABT-888,NCIH460,4.515507694,DB00997,DB07232
DOXORUBICIN_ABT-888_NCIH520,DOXORUBICIN,ABT-888,NCIH520,-3.710738903,DB00997,DB07232
DOXORUBICIN_ABT-888_OV90,DOXORUBICIN,ABT-888,OV90,-6.707802018,DB00997,DB07232
DOXORUBICIN_ABT-888_RKO,DOXORUBICIN,ABT-888,RKO,1.889029763,DB00997,DB07232
DOXORUBICIN_ABT-888_RPMI7951,DOXORUBICIN,ABT-888,RPMI7951,0.648999084,DB00997,DB07232
DOXORUBICIN_ABT-888_SKMEL30,DOXORUBICIN,ABT-888,SKMEL30,-16.76489181,DB00997,DB07232
DOXORUBICIN_ABT-888_SKMES1,DOXORUBICIN,ABT-888,SKMES1,7.406824616,DB00997,DB07232
DOXORUBICIN_ABT-888_SKOV3,DOXORUBICIN,ABT-888,SKOV3,6.550595161,DB00997,DB07232
DOXORUBICIN_ABT-888_SW620,DOXORUBICIN,ABT-888,SW620,6.146685907,DB00997,DB07232
DOXORUBICIN_ABT-888_SW837,DOXORUBICIN,ABT-888,SW837,-5.478968633,DB00997,DB07232
DOXORUBICIN_ABT-888_T47D,DOXORUBICIN,ABT-888,T47D,18.45688891,DB00997,DB07232
DOXORUBICIN_ABT-888_UACC62,DOXORUBICIN,ABT-888,UACC62,9.302015775,DB00997,DB07232
DOXORUBICIN_ABT-888_VCAP,DOXORUBICIN,ABT-888,VCAP,6.465862889,DB00997,DB07232
DOXORUBICIN_ABT-888_ZR751,DOXORUBICIN,ABT-888,ZR751,0.832933291,DB00997,DB07232
DOXORUBICIN_BORTEZOMIB_A2058,DOXORUBICIN,BORTEZOMIB,A2058,-6.710785962,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_A2780,DOXORUBICIN,BORTEZOMIB,A2780,-2.726155185,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_A375,DOXORUBICIN,BORTEZOMIB,A375,-12.52496679,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_CAOV3,DOXORUBICIN,BORTEZOMIB,CAOV3,-15.85211812,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_DLD1,DOXORUBICIN,BORTEZOMIB,DLD1,-0.059756192,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_ES2,DOXORUBICIN,BORTEZOMIB,ES2,-29.20215971,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_HCT116,DOXORUBICIN,BORTEZOMIB,HCT116,-5.662637467,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_HT144,DOXORUBICIN,BORTEZOMIB,HT144,-11.24310517,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_HT29,DOXORUBICIN,BORTEZOMIB,HT29,-15.48976013,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_KPL1,DOXORUBICIN,BORTEZOMIB,KPL1,-5.242772252,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_LOVO,DOXORUBICIN,BORTEZOMIB,LOVO,3.783414197,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_MDAMB436,DOXORUBICIN,BORTEZOMIB,MDAMB436,-5.178433721,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_NCIH1650,DOXORUBICIN,BORTEZOMIB,NCIH1650,-23.04617464,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_NCIH2122,DOXORUBICIN,BORTEZOMIB,NCIH2122,-24.85599185,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_NCIH23,DOXORUBICIN,BORTEZOMIB,NCIH23,-12.7654294,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_NCIH460,DOXORUBICIN,BORTEZOMIB,NCIH460,-6.493141965,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_NCIH520,DOXORUBICIN,BORTEZOMIB,NCIH520,-34.04301459,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_OV90,DOXORUBICIN,BORTEZOMIB,OV90,-24.81815616,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_RKO,DOXORUBICIN,BORTEZOMIB,RKO,-8.243010769,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_RPMI7951,DOXORUBICIN,BORTEZOMIB,RPMI7951,-11.75971147,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_SKMEL30,DOXORUBICIN,BORTEZOMIB,SKMEL30,-13.39101488,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_SKMES1,DOXORUBICIN,BORTEZOMIB,SKMES1,-19.80912814,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_SKOV3,DOXORUBICIN,BORTEZOMIB,SKOV3,-19.96631996,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_SW620,DOXORUBICIN,BORTEZOMIB,SW620,1.733038323,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_SW837,DOXORUBICIN,BORTEZOMIB,SW837,8.15241746,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_T47D,DOXORUBICIN,BORTEZOMIB,T47D,9.316638574,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_UACC62,DOXORUBICIN,BORTEZOMIB,UACC62,-13.95935897,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_VCAP,DOXORUBICIN,BORTEZOMIB,VCAP,-4.834704013,DB00997,DB00188
DOXORUBICIN_BORTEZOMIB_ZR751,DOXORUBICIN,BORTEZOMIB,ZR751,-18.24064921,DB00997,DB00188
DOXORUBICIN_DASATINIB_A2058,DOXORUBICIN,DASATINIB,A2058,2.442853885,DB00997,DB01254
DOXORUBICIN_DASATINIB_A2780,DOXORUBICIN,DASATINIB,A2780,31.39869974,DB00997,DB01254
DOXORUBICIN_DASATINIB_A375,DOXORUBICIN,DASATINIB,A375,0.867937328,DB00997,DB01254
DOXORUBICIN_DASATINIB_CAOV3,DOXORUBICIN,DASATINIB,CAOV3,13.72943055,DB00997,DB01254
DOXORUBICIN_DASATINIB_DLD1,DOXORUBICIN,DASATINIB,DLD1,11.17531248,DB00997,DB01254
DOXORUBICIN_DASATINIB_ES2,DOXORUBICIN,DASATINIB,ES2,7.003981225,DB00997,DB01254
DOXORUBICIN_DASATINIB_HCT116,DOXORUBICIN,DASATINIB,HCT116,19.4491848,DB00997,DB01254
DOXORUBICIN_DASATINIB_HT144,DOXORUBICIN,DASATINIB,HT144,-9.383591957,DB00997,DB01254
DOXORUBICIN_DASATINIB_HT29,DOXORUBICIN,DASATINIB,HT29,24.2714133,DB00997,DB01254
DOXORUBICIN_DASATINIB_KPL1,DOXORUBICIN,DASATINIB,KPL1,29.52235794,DB00997,DB01254
DOXORUBICIN_DASATINIB_LOVO,DOXORUBICIN,DASATINIB,LOVO,40.48800624,DB00997,DB01254
DOXORUBICIN_DASATINIB_MDAMB436,DOXORUBICIN,DASATINIB,MDAMB436,4.296104967,DB00997,DB01254
DOXORUBICIN_DASATINIB_NCIH1650,DOXORUBICIN,DASATINIB,NCIH1650,41.57685475,DB00997,DB01254
DOXORUBICIN_DASATINIB_NCIH2122,DOXORUBICIN,DASATINIB,NCIH2122,-45.52738575,DB00997,DB01254
DOXORUBICIN_DASATINIB_NCIH23,DOXORUBICIN,DASATINIB,NCIH23,3.810626248,DB00997,DB01254
DOXORUBICIN_DASATINIB_NCIH460,DOXORUBICIN,DASATINIB,NCIH460,32.16283448,DB00997,DB01254
DOXORUBICIN_DASATINIB_NCIH520,DOXORUBICIN,DASATINIB,NCIH520,37.63085438,DB00997,DB01254
DOXORUBICIN_DASATINIB_OV90,DOXORUBICIN,DASATINIB,OV90,11.05204656,DB00997,DB01254
DOXORUBICIN_DASATINIB_RKO,DOXORUBICIN,DASATINIB,RKO,27.20003072,DB00997,DB01254
DOXORUBICIN_DASATINIB_RPMI7951,DOXORUBICIN,DASATINIB,RPMI7951,5.293499461,DB00997,DB01254
DOXORUBICIN_DASATINIB_SKMEL30,DOXORUBICIN,DASATINIB,SKMEL30,2.63913352,DB00997,DB01254
DOXORUBICIN_DASATINIB_SKMES1,DOXORUBICIN,DASATINIB,SKMES1,11.6918643,DB00997,DB01254
DOXORUBICIN_DASATINIB_SKOV3,DOXORUBICIN,DASATINIB,SKOV3,9.895632405,DB00997,DB01254
DOXORUBICIN_DASATINIB_SW620,DOXORUBICIN,DASATINIB,SW620,36.68571176,DB00997,DB01254
DOXORUBICIN_DASATINIB_SW837,DOXORUBICIN,DASATINIB,SW837,42.52311403,DB00997,DB01254
DOXORUBICIN_DASATINIB_T47D,DOXORUBICIN,DASATINIB,T47D,47.20344049,DB00997,DB01254
DOXORUBICIN_DASATINIB_UACC62,DOXORUBICIN,DASATINIB,UACC62,13.10650658,DB00997,DB01254
DOXORUBICIN_DASATINIB_VCAP,DOXORUBICIN,DASATINIB,VCAP,22.68755667,DB00997,DB01254
DOXORUBICIN_DASATINIB_ZR751,DOXORUBICIN,DASATINIB,ZR751,14.93048546,DB00997,DB01254
DOXORUBICIN_ERLOTINIB_A2058,DOXORUBICIN,ERLOTINIB,A2058,3.078529683,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_A2780,DOXORUBICIN,ERLOTINIB,A2780,9.169322298,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_A375,DOXORUBICIN,ERLOTINIB,A375,-5.409191442,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_CAOV3,DOXORUBICIN,ERLOTINIB,CAOV3,7.892790477,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_DLD1,DOXORUBICIN,ERLOTINIB,DLD1,-12.60457968,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_ES2,DOXORUBICIN,ERLOTINIB,ES2,-4.488325887,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_HCT116,DOXORUBICIN,ERLOTINIB,HCT116,15.81371167,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_HT144,DOXORUBICIN,ERLOTINIB,HT144,9.040954004,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_HT29,DOXORUBICIN,ERLOTINIB,HT29,6.139727738,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_KPL1,DOXORUBICIN,ERLOTINIB,KPL1,4.381138486,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_LOVO,DOXORUBICIN,ERLOTINIB,LOVO,21.36506775,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_MDAMB436,DOXORUBICIN,ERLOTINIB,MDAMB436,-1.302458064,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_NCIH1650,DOXORUBICIN,ERLOTINIB,NCIH1650,11.0151241,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_NCIH2122,DOXORUBICIN,ERLOTINIB,NCIH2122,21.06180058,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_NCIH23,DOXORUBICIN,ERLOTINIB,NCIH23,4.906909855,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_NCIH460,DOXORUBICIN,ERLOTINIB,NCIH460,9.764267312,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_NCIH520,DOXORUBICIN,ERLOTINIB,NCIH520,-3.824386717,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_OV90,DOXORUBICIN,ERLOTINIB,OV90,-17.80334417,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_RKO,DOXORUBICIN,ERLOTINIB,RKO,11.13582703,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_RPMI7951,DOXORUBICIN,ERLOTINIB,RPMI7951,-7.203985112,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_SKMEL30,DOXORUBICIN,ERLOTINIB,SKMEL30,-0.245092368,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_SKMES1,DOXORUBICIN,ERLOTINIB,SKMES1,-7.58939023,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_SKOV3,DOXORUBICIN,ERLOTINIB,SKOV3,-21.42793885,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_SW620,DOXORUBICIN,ERLOTINIB,SW620,4.873495219,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_SW837,DOXORUBICIN,ERLOTINIB,SW837,31.14249805,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_T47D,DOXORUBICIN,ERLOTINIB,T47D,23.91141393,DB00997,DB00530
DOXORUBICIN_ERLOTINIB_UACC62,DOXORUBICIN,ERLOTINIB,UACC62,16.17977615,DB00997,DB00530
