GeneSym,source_desc,protein,cell,Tissue,target_id,weight
MBTPS1,na,8720,COLO320,large intestine,-666,1
EXOSC6,na,118460,COLO320,large intestine,-666,1
CIAPIN1,na,57019,COLO320,large intestine,-666,1
FAM192A,na,80011,COLO320,large intestine,-666,1
NUP93,na,9688,COLO320,large intestine,-666,1
OGFOD1,na,55239,COLO320,large intestine,-666,1
NUDT21,na,11051,COLO320,large intestine,-666,1
CNOT1,na,23019,COLO320,large intestine,-666,1
GOT2,na,2806,COLO320,large intestine,-666,1
BBS2,na,583,COLO320,large intestine,-666,1
KATNB1,na,10300,COLO320,large intestine,-666,1
FTO,na,79068,COLO320,large intestine,-666,1
BRD7,na,29117,COLO320,large intestine,-666,1
TEX10,na,54881,COLO320,large intestine,-666,1
NCBP1,na,4686,COLO320,large intestine,-666,1
PDCL,na,5082,COLO320,large intestine,-666,1
GTF3C4,na,9329,COLO320,large intestine,-666,1
RC3H2,na,54542,COLO320,large intestine,-666,1
DENND1A,na,57706,COLO320,large intestine,-666,1
FAM84B,na,157638,COLO320,large intestine,-666,1
UBE4B,na,10277,COLO320,large intestine,-666,1
WARS2,na,10352,COLO320,large intestine,-666,1
TRDMT1,na,1787,COLO320,large intestine,-666,1
ALDH18A1,na,5832,COLO320,large intestine,-666,1
MRFAP1,na,93621,COLO320,large intestine,-666,1
RAB28,na,9364,COLO320,large intestine,-666,1
DCAF16,na,54876,COLO320,large intestine,-666,1
MRFAP1L1,na,114932,COLO320,large intestine,-666,1
PAICS,na,10606,COLO320,large intestine,-666,1
IWS1,na,55677,COLO320,large intestine,-666,1
FAM98A,na,25940,COLO320,large intestine,-666,1
TRMT61B,na,55006,COLO320,large intestine,-666,1
LCLAT1,na,253558,COLO320,large intestine,-666,1
DHX57,na,90957,COLO320,large intestine,-666,1
NDUFAF7,na,55471,COLO320,large intestine,-666,1
APEX1,na,328,COLO320,large intestine,-666,1
PTPN11,na,5781,COLO320,large intestine,-666,1
MAP3K2,na,10746,COLO320,large intestine,-666,1
MRPL30,na,51263,COLO320,large intestine,-666,1
ZKSCAN8,na,7745,COLO320,large intestine,-666,1
ARG2,na,384,COLO320,large intestine,-666,1
TET1,na,80312,COLO320,large intestine,-666,1
ZBTB26,na,57684,COLO320,large intestine,-666,1
TRMT2B,na,79979,COLO320,large intestine,-666,1
C11orf58,na,10944,COLO320,large intestine,-666,1
DEAF1,na,10522,COLO320,large intestine,-666,1
MRPL23,na,6150,COLO320,large intestine,-666,1
KLHL15,na,80311,COLO320,large intestine,-666,1
TSR2,na,90121,COLO320,large intestine,-666,1
UBA1,na,7317,COLO320,large intestine,-666,1
NCOA1,na,8648,COLO320,large intestine,-666,1
FGD1,na,2245,COLO320,large intestine,-666,1
HNRNPL,na,3191,COLO320,large intestine,-666,1
NRK,na,203447,COLO320,large intestine,-666,1
IPO8,na,10526,COLO320,large intestine,-666,1
STK38L,na,23012,COLO320,large intestine,-666,1
EML4,na,27436,COLO320,large intestine,-666,1
YY2,na,404281,COLO320,large intestine,-666,1
PPM1L,na,151742,COLO320,large intestine,-666,1
FRAS1,na,80144,COLO320,large intestine,-666,1
DACH2,na,117154,COLO320,large intestine,-666,1
RUNDC3B,na,154661,COLO320,large intestine,-666,1
CXorf57,na,55086,COLO320,large intestine,-666,1
KCNH7,na,90134,COLO320,large intestine,-666,1
FRMPD1,na,22844,COLO320,large intestine,-666,1
HSDL1,na,83693,COLO320,large intestine,-666,1
EPHA8,na,2046,COLO320,large intestine,-666,1
NOVA1,na,4857,COLO320,large intestine,-666,1
ADAM11,na,4185,COLO320,large intestine,-666,1
MPP2,na,4355,COLO320,large intestine,-666,1
GAREML,na,150946,COLO320,large intestine,-666,1
ELAVL2,na,1993,COLO320,large intestine,-666,1
PODXL2,na,50512,COLO320,large intestine,-666,1
RIMS4,na,140730,COLO320,large intestine,-666,1
LRRC49,na,54839,COLO320,large intestine,-666,1
CASKIN1,na,57524,COLO320,large intestine,-666,1
RBM20,na,282996,COLO320,large intestine,-666,1
USP27X,na,389856,COLO320,large intestine,-666,1
TENM4,na,26011,COLO320,large intestine,-666,1
NXPH1,na,30010,COLO320,large intestine,-666,1
SYT9,na,143425,COLO320,large intestine,-666,1
ZFHX3,na,463,COLO320,large intestine,-666,1
SPIN3,na,169981,COLO320,large intestine,-666,1
DACH1,na,1602,COLO320,large intestine,-666,1
UBXN7,na,26043,COLO320,large intestine,-666,1
FAM161A,na,84140,COLO320,large intestine,-666,1
FAM184B,na,27146,COLO320,large intestine,-666,1
SLC16A10,na,117247,COLO320,large intestine,-666,1
SCML2,na,10389,COLO320,large intestine,-666,1
NRN1,na,51299,COLO320,large intestine,-666,1
TLX1,na,3195,COLO320,large intestine,-666,1
MAP7D2,na,256714,COLO320,large intestine,-666,1
OPA1,na,4976,COLO320,large intestine,-666,1
SMAD4,na,4089,COLO320,large intestine,-666,1
MEP1B,na,4225,COLO320,large intestine,-666,1
PGM5,na,5239,COLO320,large intestine,-666,1
PLCB1,na,23236,COLO320,large intestine,-666,1
GCA,na,25801,COLO320,large intestine,-666,1
CACNB2,na,783,COLO320,large intestine,-666,1
ZKSCAN2,na,342357,COLO320,large intestine,-666,1
NUDT11,na,55190,COLO320,large intestine,-666,1
HOXD13,na,3239,COLO320,large intestine,-666,1
APCDD1,na,147495,COLO320,large intestine,-666,1
SALL2,na,6297,COLO320,large intestine,-666,1
DCHS2,na,54798,COLO320,large intestine,-666,1
AASS,na,10157,COLO320,large intestine,-666,1
CLEC4F,na,165530,COLO320,large intestine,-666,1
ATP11C,na,286410,COLO320,large intestine,-666,1
FGF13,na,2258,COLO320,large intestine,-666,1
WASF3,na,10810,COLO320,large intestine,-666,1
ARHGEF9,na,23229,COLO320,large intestine,-666,1
NIPSNAP1,na,8508,COLO320,large intestine,-666,1
ZADH2,na,284273,COLO320,large intestine,-666,1
PCNP,na,57092,COLO320,large intestine,-666,1
ABHD10,na,55347,COLO320,large intestine,-666,1
ATP6V1A,na,523,COLO320,large intestine,-666,1
EIF2A,na,83939,COLO320,large intestine,-666,1
ZNF639,na,51193,COLO320,large intestine,-666,1
USP13,na,8975,COLO320,large intestine,-666,1
TBL1XR1,na,79718,COLO320,large intestine,-666,1
NCBP2,na,22916,COLO320,large intestine,-666,1
RNF168,na,165918,COLO320,large intestine,-666,1
VPS8,na,23355,COLO320,large intestine,-666,1
YEATS2,na,55689,COLO320,large intestine,-666,1
SENP2,na,59343,COLO320,large intestine,-666,1
SLC8A1,na,6546,NCIH520,lung,-666,1
COPRS,na,55352,NCIH520,lung,-666,1
TMPRSS15,na,5651,NCIH520,lung,-666,1
GABRA3,na,2556,NCIH520,lung,-666,1
PIPOX,na,51268,NCIH520,lung,-666,1
SCN5A,na,6331,NCIH520,lung,-666,1
NR2E3,na,10002,NCIH520,lung,-666,1
LHX1,na,3975,NCIH520,lung,-666,1
MAPRE1,na,22919,NCIH520,lung,-666,1
CPA2,na,1358,NCIH520,lung,-666,1
TRPM1,na,4308,NCIH520,lung,-666,1
GJB1,na,2705,NCIH520,lung,-666,1
CHL1,na,10752,NCIH520,lung,-666,1
IGSF8,na,93185,NCIH520,lung,-666,1
CTLA4,na,1493,NCIH520,lung,-666,1
KCNJ10,na,3766,NCIH520,lung,-666,1
SASH1,na,23328,NCIH520,lung,-666,1
S100A3,na,6274,NCIH520,lung,-666,1
RELL1,na,768211,NCIH520,lung,-666,1
DNAH9,na,1770,NCIH520,lung,-666,1
KREMEN1,na,83999,NCIH520,lung,-666,1
NUDT16,na,131870,NCIH520,lung,-666,1
NSMF,na,26012,NCIH520,lung,-666,1
GOLIM4,na,27333,NCIH520,lung,-666,1
KIF3B,na,9371,NCIH520,lung,-666,1
BOD1,na,91272,NCIH520,lung,-666,1
MSRB2,na,22921,NCIH520,lung,-666,1
TMEM44,na,93109,NCIH520,lung,-666,1
SLC25A4,na,291,NCIH520,lung,-666,1
UNC119B,na,84747,NCIH520,lung,-666,1
SMYD2,na,56950,NCIH520,lung,-666,1
AIFM2,na,84883,NCIH520,lung,-666,1
PSMD11,na,5717,NCIH520,lung,-666,1
PCDH19,na,57526,NCIH520,lung,-666,1
SOX2,na,6657,NCIH520,lung,-666,1
PTPRZ1,na,5803,NCIH520,lung,-666,1
PAPSS1,na,9061,NCIH520,lung,-666,1
RPL27A,na,6157,NCIH520,lung,-666,1
CEP112,na,201134,NCIH520,lung,-666,1
TLE6,na,79816,NCIH520,lung,-666,1
CLIC5,na,53405,NCIH520,lung,-666,1
PTPRD,na,5789,NCIH520,lung,-666,1
CCDC24,na,149473,NCIH520,lung,-666,1
GPRC5B,na,51704,NCIH520,lung,-666,1
RBP1,na,5947,NCIH520,lung,-666,1
NRCAM,na,4897,NCIH520,lung,-666,1
ASPSCR1,na,79058,NCIH520,lung,-666,1
SUPT4H1,na,6827,NCIH520,lung,-666,1
AATF,na,26574,NCIH520,lung,-666,1
UTP6,na,55813,NCIH520,lung,-666,1
ERAL1,na,26284,NCIH520,lung,-666,1
MUCL1,na,118430,NCIH520,lung,-666,1
SOX13,na,9580,NCIH520,lung,-666,1
MARVELD3,na,91862,NCIH520,lung,-666,1
SCAND1,na,51282,NCIH520,lung,-666,1
PANK3,na,79646,NCIH520,lung,-666,1
RNFT2,na,84900,NCIH520,lung,-666,1
MLEC,na,9761,NCIH520,lung,-666,1
RNF43,na,54894,NCIH520,lung,-666,1
DEFA5,na,1670,NCIH520,lung,-666,1
KCNE3,na,10008,NCIH520,lung,-666,1
REG1A,na,5967,NCIH520,lung,-666,1
PTPRO,na,5800,NCIH520,lung,-666,1
SMOC2,na,64094,NCIH520,lung,-666,1
C6orf15,na,29113,NCIH520,lung,-666,1
MYH7B,na,57644,NCIH520,lung,-666,1
AXIN2,na,8313,NCIH520,lung,-666,1
NKD1,na,85407,NCIH520,lung,-666,1
SP5,na,389058,NCIH520,lung,-666,1
FOXQ1,na,94234,NCIH520,lung,-666,1
ADRA2C,na,152,NCIH520,lung,-666,1
KITLG,na,4254,NCIH520,lung,-666,1
FGF3,na,2248,NCIH520,lung,-666,1
FGF19,na,9965,NCIH520,lung,-666,1
WIF1,na,11197,NCIH520,lung,-666,1
ADIPOQ,na,9370,NCIH520,lung,-666,1
SLC9A2,na,6549,NCIH520,lung,-666,1
ACAA2,na,10449,NCIH520,lung,-666,1
MFSD9,na,84804,NCIH520,lung,-666,1
KCNV1,na,27012,NCIH520,lung,-666,1
ONECUT1,na,3175,NCIH520,lung,-666,1
CLEC2L,na,154790,NCIH520,lung,-666,1
NDUFB10,na,4716,NCIH520,lung,-666,1
ODAM,na,54959,NCIH520,lung,-666,1
TTPA,na,7274,NCIH520,lung,-666,1
GGH,na,8836,NCIH520,lung,-666,1
CXCL14,na,9547,NCIH520,lung,-666,1
VSNL1,na,7447,NCIH520,lung,-666,1
HAS3,na,3038,NCIH520,lung,-666,1
ARTN,na,9048,NCIH520,lung,-666,1
ENTPD3,na,956,NCIH520,lung,-666,1
COG4,na,25839,NCIH520,lung,-666,1
ZNF205,na,7755,NCIH520,lung,-666,1
RNF217,na,154214,NCIH520,lung,-666,1
TPD52L1,na,7164,NCIH520,lung,-666,1
SLC7A1,na,6541,NCIH520,lung,-666,1
TSPAN5,na,10098,NCIH520,lung,-666,1
RPL39L,na,116832,NCIH520,lung,-666,1
NFS1,na,9054,NCIH520,lung,-666,1
SLC38A7,na,55238,NCIH520,lung,-666,1
FGFRL1,na,53834,NCIH520,lung,-666,1
GALNT10,na,55568,NCIH520,lung,-666,1
SLC35B1,na,10237,NCIH520,lung,-666,1
DNAJB11,na,51726,NCIH520,lung,-666,1
RNF220,na,55182,NCIH520,lung,-666,1
SOD1,na,6647,NCIH520,lung,-666,1
SCAF4,na,57466,NCIH520,lung,-666,1
UROD,na,7389,NCIH520,lung,-666,1
CTNNBL1,na,56259,NCIH520,lung,-666,1
ADCY7,na,113,NCIH520,lung,-666,1
SDPR,na,8436,NCIH520,lung,-666,1
KEAP1,na,9817,NCIH520,lung,-666,1
CNTN1,na,1272,NCIH520,lung,-666,1
ST3GAL3,na,6487,NCIH520,lung,-666,1
NLE1,na,54475,NCIH520,lung,-666,1
AP3M1,na,26985,NCIH520,lung,-666,1
CFAP20,na,29105,NCIH520,lung,-666,1
HDAC4,na,9759,NCIH520,lung,-666,1
ZNF385B,na,151126,NCIH520,lung,-666,1
EEPD1,na,80820,NCIH520,lung,-666,1
DOT1L,na,84444,NCIH520,lung,-666,1
TMEM143,na,55260,NCIH520,lung,-666,1
C9orf72,na,203228,NCIH520,lung,-666,1
UHRF1BP1L,na,23074,NCIH520,lung,-666,1
PREB,na,10113,NCIH520,lung,-666,1
PIGM,na,93183,NCIH520,lung,-666,1
KCNA2,na,3737,NCIH520,lung,-666,1
IGF1,na,3479,NCIH520,lung,-666,1
TMEM175,na,84286,NCIH520,lung,-666,1
SLC37A4,na,2542,NCIH520,lung,-666,1
C11orf65,na,160140,NCIH520,lung,-666,1
ANKRD23,na,200539,NCIH520,lung,-666,1
ANKRD39,na,51239,NCIH520,lung,-666,1
CHRM3,na,1131,NCIH520,lung,-666,1
DPH2,na,1802,NCIH520,lung,-666,1
ETV3,na,2117,NCIH520,lung,-666,1
IQCH,na,64799,NCIH520,lung,-666,1
TIMM17A,na,10440,NCIH520,lung,-666,1
UCK2,na,7371,NCIH520,lung,-666,1
MAGEA11,na,4110,NCIH520,lung,-666,1
CNTN5,na,53942,NCIH520,lung,-666,1
ICK,na,22858,NCIH520,lung,-666,1
NPBWR2,na,2832,NCIH520,lung,-666,1
CSN1S1,na,1446,NCIH520,lung,-666,1
ITGB1BP2,na,26548,NCIH520,lung,-666,1
GIF,na,2694,NCIH520,lung,-666,1
SELE,na,6401,NCIH520,lung,-666,1
NMUR2,na,56923,NCIH520,lung,-666,1
DAZL,na,1618,NCIH520,lung,-666,1
CLEC4C,na,170482,NCIH520,lung,-666,1
MRM1,na,79922,NCIH520,lung,-666,1
KRT85,na,3891,NCIH520,lung,-666,1
MOBP,na,4336,NCIH520,lung,-666,1
STOML3,na,161003,NCIH520,lung,-666,1
LUZP4,na,51213,NCIH520,lung,-666,1
PDE8B,na,8622,NCIH520,lung,-666,1
IMPG1,na,3617,NCIH520,lung,-666,1
MRPL28,na,10573,NCIH520,lung,-666,1
NXPH3,na,11248,NCIH520,lung,-666,1
DOHH,na,83475,NCIH520,lung,-666,1
SHH,na,6469,NCIH520,lung,-666,1
B4GALT2,na,8704,NCIH520,lung,-666,1
GPR50,na,9248,NCIH520,lung,-666,1
FGFR1,na,2260,NCIH520,lung,-666,1
SPRY3,na,10251,NCIH520,lung,-666,1
PIAS4,na,51588,NCIH520,lung,-666,1
ISY1,na,57461,NCIH520,lung,-666,1
AP3D1,na,8943,NCIH520,lung,-666,1
IFT46,na,56912,NCIH520,lung,-666,1
TMEM25,na,84866,NCIH520,lung,-666,1
MSI1,na,4440,NCIH520,lung,-666,1
SOX14,na,8403,NCIH520,lung,-666,1
VN1R5,na,317705,NCIH520,lung,-666,1
IL22RA2,na,116379,NCIH520,lung,-666,1
PDE6B,na,5158,NCIH520,lung,-666,1
FGF4,na,2249,NCIH520,lung,-666,1
C15orf43,na,145645,NCIH520,lung,-666,1
MSI2,na,124540,NCIH520,lung,-666,1
DKC1,na,1736,NCIH520,lung,-666,1
GINS2,na,51659,NCIH520,lung,-666,1
ATAD5,na,79915,NCIH520,lung,-666,1
NCAPD3,na,23310,NCIH520,lung,-666,1
RFC4,na,5984,NCIH520,lung,-666,1
OIP5,na,11339,NCIH520,lung,-666,1
CHAF1A,na,10036,NCIH520,lung,-666,1
C16orf59,na,80178,NCIH520,lung,-666,1
KIF2C,na,11004,NCIH520,lung,-666,1
CCNB2,na,9133,NCIH520,lung,-666,1
WHSC1,na,7468,NCIH520,lung,-666,1
FBXO45,na,200933,NCIH520,lung,-666,1
UBE2I,na,7329,NCIH520,lung,-666,1
MUTYH,na,4595,NCIH520,lung,-666,1
HNRNPAB,na,3182,NCIH520,lung,-666,1
CMC2,na,56942,NCIH520,lung,-666,1
HN1L,na,90861,NCIH520,lung,-666,1
WDR74,na,54663,NCIH520,lung,-666,1
MRPL3,na,11222,NCIH520,lung,-666,1
RBM27,na,54439,NCIH520,lung,-666,1
PDRG1,na,81572,NCIH520,lung,-666,1
PSMC3,na,5702,NCIH520,lung,-666,1
BCS1L,na,617,NCIH520,lung,-666,1
MPHOSPH6,na,10200,NCIH520,lung,-666,1
CHD4,na,1108,NCIH520,lung,-666,1
DHODH,na,1723,NCIH520,lung,-666,1
ADM5,na,199800,NCIH520,lung,-666,1
NDUFAF4,na,29078,NCIH520,lung,-666,1
DUT,na,1854,NCIH520,lung,-666,1
GTF2A2,na,2958,NCIH520,lung,-666,1
ZWILCH,na,55055,NCIH520,lung,-666,1
TUBGCP4,na,27229,NCIH520,lung,-666,1
FAIM,na,55179,NCIH520,lung,-666,1
NXF1,na,10482,NCIH520,lung,-666,1
CDK8,na,1024,NCIH520,lung,-666,1
SRRM2,na,23524,NCIH520,lung,-666,1
CNNM3,na,26505,NCIH520,lung,-666,1
KNOP1,na,400506,NCIH520,lung,-666,1
GFRA3,na,2676,NCIH520,lung,-666,1
UPF3B,na,65109,NCIH520,lung,-666,1
RARS2,na,57038,NCIH520,lung,-666,1
MRPL18,na,29074,NCIH520,lung,-666,1
AKIRIN2,na,55122,NCIH520,lung,-666,1
FOPNL,na,123811,NCIH520,lung,-666,1
NDUFB6,na,4712,NCIH520,lung,-666,1
CCDC53,na,51019,NCIH520,lung,-666,1
HDAC8,na,55869,NCIH520,lung,-666,1
ATG101,na,60673,NCIH520,lung,-666,1
PAK1,na,5058,NCIH520,lung,-666,1
RAB6A,na,5870,NCIH520,lung,-666,1
USP28,na,57646,NCIH520,lung,-666,1
ZW10,na,9183,NCIH520,lung,-666,1
TRAPPC4,na,51399,NCIH520,lung,-666,1
HMBS,na,3145,NCIH520,lung,-666,1
DCPS,na,28960,NCIH520,lung,-666,1
THYN1,na,29087,NCIH520,lung,-666,1
MRPL49,na,740,NCIH520,lung,-666,1
C11orf48,na,79081,NCIH520,lung,-666,1
UQCC3,na,790955,NCIH520,lung,-666,1
EMC4,na,51234,NCIH520,lung,-666,1
RMDN3,na,55177,NCIH520,lung,-666,1
MFAP1,na,4236,NCIH520,lung,-666,1
NDUFAF1,na,51103,NCIH520,lung,-666,1
DUS3L,na,56931,NCIH520,lung,-666,1
CACTIN,na,58509,NCIH520,lung,-666,1
LSM7,na,51690,NCIH520,lung,-666,1
CCDC94,na,55702,NCIH520,lung,-666,1
RANBP3,na,8498,NCIH520,lung,-666,1
GTF2F1,na,2962,NCIH520,lung,-666,1
SGTA,na,6449,NCIH520,lung,-666,1
MBD3,na,53615,NCIH520,lung,-666,1
PLEKHJ1,na,55111,NCIH520,lung,-666,1
CLPP,na,8192,NCIH520,lung,-666,1
ALKBH7,na,84266,NCIH520,lung,-666,1
UQCR11,na,10975,NCIH520,lung,-666,1
NDUFS7,na,374291,NCIH520,lung,-666,1
CDC34,na,997,NCIH520,lung,-666,1
HDGFRP2,na,84717,NCIH520,lung,-666,1
NDUFA2,na,4695,NCIH520,lung,-666,1
CD320,na,51293,NCIH520,lung,-666,1
TIMM13,na,26517,NCIH520,lung,-666,1
PCYT1A,na,5130,NCIH520,lung,-666,1
IPO13,na,9670,NCIH520,lung,-666,1
USP39,na,10713,NCIH520,lung,-666,1
NDUFS3,na,4722,NCIH520,lung,-666,1
PTPMT1,na,114971,NCIH520,lung,-666,1
NDUFAB1,na,4706,NCIH520,lung,-666,1
EARS2,na,124454,NCIH520,lung,-666,1
TRAP1,na,10131,NCIH520,lung,-666,1
MRPS34,na,65993,NCIH520,lung,-666,1
MLST8,na,64223,NCIH520,lung,-666,1
NPRL3,na,8131,NCIH520,lung,-666,1
PRR22,na,163154,NCIH520,lung,-666,1
SLC25A10,na,1468,NCIH520,lung,-666,1
PGP,na,283871,NCIH520,lung,-666,1
CDR2,na,1039,NCIH520,lung,-666,1
SH2B1,na,25970,NCIH520,lung,-666,1
PHKG2,na,5261,NCIH520,lung,-666,1
ZNF688,na,146542,NCIH520,lung,-666,1
TUFM,na,7284,NCIH520,lung,-666,1
DCTPP1,na,79077,NCIH520,lung,-666,1
PAGR1,na,79447,NCIH520,lung,-666,1
LCMT1,na,51451,NCIH520,lung,-666,1
NUBP2,na,10101,NCIH520,lung,-666,1
TCEB2,na,6923,NCIH520,lung,-666,1
UBN1,na,29855,NCIH520,lung,-666,1
ZNF174,na,7727,NCIH520,lung,-666,1
GLYR1,na,84656,NCIH520,lung,-666,1
NMRAL1,na,57407,NCIH520,lung,-666,1
NUDT16L1,na,84309,NCIH520,lung,-666,1
COX4I1,na,1327,NCIH520,lung,-666,1
EMC8,na,10328,NCIH520,lung,-666,1
USP10,na,9100,NCIH520,lung,-666,1
KARS,na,3735,NCIH520,lung,-666,1
CIRH1A,na,84916,NCIH520,lung,-666,1
SLC7A6OS,na,84138,NCIH520,lung,-666,1
DHX38,na,9785,NCIH520,lung,-666,1
DDX19A,na,55308,NCIH520,lung,-666,1
PSMD7,na,5713,NCIH520,lung,-666,1
SLC7A6,na,9057,NCIH520,lung,-666,1
CIAPIN1,na,57019,NCIH520,lung,-666,1
POLR2C,na,5432,NCIH520,lung,-666,1
CNOT1,na,23019,NCIH520,lung,-666,1
GOT2,na,2806,NCIH520,lung,-666,1
BRD7,na,29117,NCIH520,lung,-666,1
UQCRB,na,7381,NCIH520,lung,-666,1
TGS1,na,96764,NCIH520,lung,-666,1
C8orf33,na,65265,NCIH520,lung,-666,1
LSM1,na,27257,NCIH520,lung,-666,1
BRF2,na,55290,NCIH520,lung,-666,1
PROSC,na,11212,NCIH520,lung,-666,1
EIF2B3,na,8891,NCIH520,lung,-666,1
C1orf50,na,79078,NCIH520,lung,-666,1
TOE1,na,114034,NCIH520,lung,-666,1
PPT1,na,5538,NCIH520,lung,-666,1
NDUFS5,na,4725,NCIH520,lung,-666,1
CTPS1,na,1503,NCIH520,lung,-666,1
NFYC,na,4802,NCIH520,lung,-666,1
ZMPSTE24,na,10269,NCIH520,lung,-666,1
AKIRIN1,na,79647,NCIH520,lung,-666,1
PPIE,na,10450,NCIH520,lung,-666,1
RLF,na,6018,NCIH520,lung,-666,1
RASL11B,na,65997,NCIH520,lung,-666,1
ATP6V0B,na,533,NCIH520,lung,-666,1
MED8,na,112950,NCIH520,lung,-666,1
DMAP1,na,55929,NCIH520,lung,-666,1
DNAJC11,na,55735,NCIH520,lung,-666,1
AKR1A1,na,10327,NCIH520,lung,-666,1
PRDX1,na,5052,NCIH520,lung,-666,1
MMACHC,na,25974,NCIH520,lung,-666,1
WDR3,na,10885,NCIH520,lung,-666,1
GDAP2,na,54834,NCIH520,lung,-666,1
PRELID1,na,27166,NCIH520,lung,-666,1
TRIM41,na,90933,NCIH520,lung,-666,1
ZNF346,na,23567,NCIH520,lung,-666,1
RAB24,na,53917,NCIH520,lung,-666,1
NSD1,na,64324,NCIH520,lung,-666,1
CDC23,na,8697,NCIH520,lung,-666,1
ETF1,na,2107,NCIH520,lung,-666,1
HARS,na,3035,NCIH520,lung,-666,1
MRPL22,na,29093,NCIH520,lung,-666,1
UBE2D2,na,7322,NCIH520,lung,-666,1
MFAP3,na,4238,NCIH520,lung,-666,1
SRP19,na,6728,NCIH520,lung,-666,1
MTMR2,na,8898,NCIH520,lung,-666,1
CCDC186,na,55088,NCIH520,lung,-666,1
ATP5I,na,521,NCIH520,lung,-666,1
PCGF3,na,10336,NCIH520,lung,-666,1
GAK,na,2580,NCIH520,lung,-666,1
IWS1,na,55677,NCIH520,lung,-666,1
C2orf47,na,79568,NCIH520,lung,-666,1
MRPS9,na,64965,NCIH520,lung,-666,1
TADA2A,na,6871,NCIH520,lung,-666,1
ATG4B,na,23192,NCIH520,lung,-666,1
EIF2B4,na,8890,NCIH520,lung,-666,1
ACP1,na,52,NCIH520,lung,-666,1
TSSC1,na,7260,NCIH520,lung,-666,1
RNASEH1,na,246243,NCIH520,lung,-666,1
ERI3,na,79033,NCIH520,lung,-666,1
CCDC124,na,115098,NCIH520,lung,-666,1
PIN1,na,5300,NCIH520,lung,-666,1
SMPX,na,23676,NCIH520,lung,-666,1
VGLL4,na,9686,NCIH520,lung,-666,1
RERE,na,473,NCIH520,lung,-666,1
PDHA1,na,5160,NCIH520,lung,-666,1
YY2,na,404281,NCIH520,lung,-666,1
PPM1L,na,151742,NCIH520,lung,-666,1
HOXC5,na,3222,NCIH520,lung,-666,1
HOMER2,na,9455,NCIH520,lung,-666,1
DPYSL3,na,1809,NCIH520,lung,-666,1
TNIP3,na,79931,NCIH520,lung,-666,1
IL13RA1,na,3597,NCIH520,lung,-666,1
CST1,na,1469,NCIH520,lung,-666,1
AMOT,na,154796,NCIH520,lung,-666,1
GRM8,na,2918,NCIH520,lung,-666,1
CACNA1E,na,777,NCIH520,lung,-666,1
ADAMTSL2,na,9719,NCIH520,lung,-666,1
KCND2,na,3751,NCIH520,lung,-666,1
DYNC1I1,na,1780,NCIH520,lung,-666,1
CHGB,na,1114,NCIH520,lung,-666,1
CPLX2,na,10814,NCIH520,lung,-666,1
HSDL1,na,83693,NCIH520,lung,-666,1
STOX2,na,56977,NCIH520,lung,-666,1
DBH,na,1621,NCIH520,lung,-666,1
SYN2,na,6854,NCIH520,lung,-666,1
RHBDL3,na,162494,NCIH520,lung,-666,1
SLC1A2,na,6506,NCIH520,lung,-666,1
SHF,na,90525,NCIH520,lung,-666,1
RASL10B,na,91608,NCIH520,lung,-666,1
IL17RD,na,54756,NCIH520,lung,-666,1
GPR155,na,151556,NCIH520,lung,-666,1
TNKS,na,8658,NCIH520,lung,-666,1
SALL3,na,27164,NCIH520,lung,-666,1
C10orf35,na,219738,NCIH520,lung,-666,1
TTLL7,na,79739,NCIH520,lung,-666,1
KLHL25,na,64410,NCIH520,lung,-666,1
PCDH17,na,27253,NCIH520,lung,-666,1
NELL2,na,4753,NCIH520,lung,-666,1
APCDD1,na,147495,NCIH520,lung,-666,1
PENK,na,5179,NCIH520,lung,-666,1
POU3F2,na,5454,NCIH520,lung,-666,1
KDM4A,na,9682,NCIH520,lung,-666,1
FZD1,na,8321,NCIH520,lung,-666,1
DKK2,na,27123,NCIH520,lung,-666,1
SERPINI1,na,5274,NCIH520,lung,-666,1
TBR1,na,10716,NCIH520,lung,-666,1
CLC,na,1178,NCIH520,lung,-666,1
RMND5B,na,64777,NCIH520,lung,-666,1
DLX3,na,1747,NCIH520,lung,-666,1
TLX3,na,30012,NCIH520,lung,-666,1
SLC25A48,na,153328,NCIH520,lung,-666,1
HUNK,na,30811,NCIH520,lung,-666,1
RSPO4,na,343637,NCIH520,lung,-666,1
LRRC20,na,55222,NCIH520,lung,-666,1
ETV2,na,2116,NCIH520,lung,-666,1
CDR1,na,1038,NCIH520,lung,-666,1
EIF4E2,na,9470,NCIH520,lung,-666,1
F13A1,na,2162,NCIH520,lung,-666,1
AVIL,na,10677,NCIH520,lung,-666,1
LSG1,na,55341,NCIH520,lung,-666,1
XXYLT1,na,152002,NCIH520,lung,-666,1
WDR53,na,348793,NCIH520,lung,-666,1
DNAJC19,na,131118,NCIH520,lung,-666,1
PARL,na,55486,NCIH520,lung,-666,1
EIF2B5,na,8893,NCIH520,lung,-666,1
ALG3,na,10195,NCIH520,lung,-666,1
ABCF3,na,55324,NCIH520,lung,-666,1
PSMD2,na,5708,NCIH520,lung,-666,1
SETD6,na,79918,NCIH520,lung,-666,1
MORC1,na,27136,NCIH520,lung,-666,1
TANGO6,na,79613,SW620,large intestine,-666,1
SCN5A,na,6331,SW620,large intestine,-666,1
KIZ,na,55857,SW620,large intestine,-666,1
GJB1,na,2705,SW620,large intestine,-666,1
